target,variant,sample_scope,cov_type,N,R2,AdjR2,AIC,BIC,DW,JB_p,JB_stat,max_vif,quality_flags,target_note,predictors,coef,pvals,vif,family,lag_minutes,variant_설명,matched_base_variant,matched_base_N,matched_base_AIC,matched_base_BIC,matched_base_DW,matched_base_max_vif,delta_AIC_vs_matched_base,delta_BIC_vs_matched_base,dw_distance_to_2,dw_improvement_vs_matched_base,n_lost_vs_full_diff,판정,판정 이유
wire_to_water_efficiency,wire_to_water_efficiency__s5_current_plus_predlag_targetlag_lag3,펌프 작동 구간 1차 차분 + 3분 시차 조합,HAC(maxlags=20),65606,0.9462079293984852,0.9462005489387709,-1022510.1538763777,-1022419.2396520361,0.6608046013511202,0.0,931464.5799944308,105.48323003867601,잔차 자기상관 심함 | 다중공선성 매우 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm', 'motor_temperature_c', 'suction_pressure_kpa', 'bearing_temperature_c', 'pump_rpm_lag_3', 'motor_temperature_c_lag_3', 'suction_pressure_kpa_lag_3', 'bearing_temperature_c_lag_3', 'wire_to_water_efficiency_lag_3']","{'pump_rpm': 3.6012062165612664e-05, 'motor_temperature_c': 0.00023436882322865507, 'suction_pressure_kpa': 0.0029996554957610645, 'bearing_temperature_c': 0.0001177841369523918, 'pump_rpm_lag_3': -2.0952601619296843e-05, 'motor_temperature_c_lag_3': -0.00010116433271536959, 'suction_pressure_kpa_lag_3': -0.0016426256017041854, 'bearing_temperature_c_lag_3': -5.7672864157130686e-05, 'wire_to_water_efficiency_lag_3': 0.6681815706151251}","{'pump_rpm': 3.775996528062202e-301, 'motor_temperature_c': 1.5767401402484493e-05, 'suction_pressure_kpa': 1.0011414462370266e-133, 'bearing_temperature_c': 0.06432681426019107, 'pump_rpm_lag_3': 7.432760554864042e-221, 'motor_temperature_c_lag_3': 0.028940674950406524, 'suction_pressure_kpa_lag_3': 1.484868830248391e-96, 'bearing_temperature_c_lag_3': 0.2688964119323056, 'wire_to_water_efficiency_lag_3': 0.0}","{'pump_rpm': 44.969797293018544, 'motor_temperature_c': 1.571981215908944, 'suction_pressure_kpa': 44.16333148596795, 'bearing_temperature_c': 1.582536960843485, 'pump_rpm_lag_3': 105.48323003867601, 'motor_temperature_c_lag_3': 1.5842463667136966, 'suction_pressure_kpa_lag_3': 69.13218818237735, 'bearing_temperature_c_lag_3': 1.5813199779083686, 'wire_to_water_efficiency_lag_3': 9.903056807306703}",s5_current_plus_predlag_targetlag,3,wire_to_water_efficiency: 현재 설명변수 + 3분 시차 설명변수 + 3분 시차 타깃,wire_to_water_efficiency__s5_base_matched_lag3,65606,-980556.4681954519,-980511.011083281,0.256617072079783,28.711345008875128,-41953.685680925846,-41908.22856875509,1.3391953986488798,0.4041875292713373,3,부분 개선,"AIC는 좋아지고 DW도 개선됐지만, 아직 목표 수준까지는 아닙니다."
wire_to_water_efficiency,wire_to_water_efficiency__s5_predlag_only_lag5,펌프 작동 구간 1차 차분 + 5분 시차 조합,HAC(maxlags=20),65604,0.10080989056379752,0.10075506106277243,-837824.3885619419,-837778.9316021985,0.26566299170867025,0.0,8991768.142894428,28.641053316772755,잔차 자기상관 심함 | 다중공선성 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm_lag_5', 'motor_temperature_c_lag_5', 'suction_pressure_kpa_lag_5', 'bearing_temperature_c_lag_5']","{'pump_rpm_lag_5': 9.214445770377054e-06, 'motor_temperature_c_lag_5': -0.0005824278174061127, 'suction_pressure_kpa_lag_5': 0.000583995950154156, 'bearing_temperature_c_lag_5': -0.0008201892079886468}","{'pump_rpm_lag_5': 6.658288365004939e-16, 'motor_temperature_c_lag_5': 4.860206800646618e-15, 'suction_pressure_kpa_lag_5': 3.160774044783754e-05, 'bearing_temperature_c_lag_5': 1.8585758824083095e-16}","{'pump_rpm_lag_5': 28.641053316772755, 'motor_temperature_c_lag_5': 1.2543758546613804, 'suction_pressure_kpa_lag_5': 28.556514135944575, 'bearing_temperature_c_lag_5': 1.2520825869492922}",s5_predlag_only,5,wire_to_water_efficiency: 설명변수의 5분 시차 값만 사용,wire_to_water_efficiency__s5_base_matched_lag5,65604,-980527.9359872007,-980482.4790274573,0.2566682147177665,28.709333798828656,142703.5474252588,142703.5474252588,1.7343370082913299,0.008994776990903564,5,비권장,DW 개선 또는 AIC 개선이 충분하지 않습니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_current_plus_predlag_lag5,펌프 작동 구간 1차 차분 + 5분 시차 조합,HAC(maxlags=20),65604,0.9031721497932793,0.9031603406187744,-984018.8268710037,-983937.0043434656,0.2795747349817429,0.0,205424.7234814586,32.76314391710154,잔차 자기상관 심함 | 다중공선성 매우 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm', 'motor_temperature_c', 'suction_pressure_kpa', 'bearing_temperature_c', 'pump_rpm_lag_5', 'motor_temperature_c_lag_5', 'suction_pressure_kpa_lag_5', 'bearing_temperature_c_lag_5']","{'pump_rpm': 3.656982758604256e-05, 'motor_temperature_c': 0.00032629997238117965, 'suction_pressure_kpa': 0.0030883488077911485, 'bearing_temperature_c': 0.00019727463334720267, 'pump_rpm_lag_5': 5.50494501630386e-06, 'motor_temperature_c_lag_5': 0.0001683208082173447, 'suction_pressure_kpa_lag_5': 0.0006612553674809993, 'bearing_temperature_c_lag_5': 0.00010970621501218771}","{'pump_rpm': 2.990885230313547e-307, 'motor_temperature_c': 6.282732411783459e-12, 'suction_pressure_kpa': 1.7198907251699237e-141, 'bearing_temperature_c': 0.0008287866216403913, 'pump_rpm_lag_5': 3.4192858252700786e-103, 'motor_temperature_c_lag_5': 5.693790800199531e-14, 'suction_pressure_kpa_lag_5': 1.7738919067376567e-82, 'bearing_temperature_c_lag_5': 0.00017455141934990227}","{'pump_rpm': 32.76314391710154, 'motor_temperature_c': 1.319441351993286, 'suction_pressure_kpa': 32.640744606322656, 'bearing_temperature_c': 1.3088374539090826, 'pump_rpm_lag_5': 32.15626825309748, 'motor_temperature_c_lag_5': 1.3221978453814474, 'suction_pressure_kpa_lag_5': 31.646291431452944, 'bearing_temperature_c_lag_5': 1.3088636770366062}",s5_current_plus_predlag,5,wire_to_water_efficiency: 현재 설명변수 + 5분 시차 설명변수,wire_to_water_efficiency__s5_base_matched_lag5,65604,-980527.9359872007,-980482.4790274573,0.2566682147177665,28.709333798828656,-3490.8908838030184,-3454.5253160082502,1.7204252650182572,0.022906520263976216,5,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_current_plus_targetlag_lag5,펌프 작동 구간 1차 차분 + 5분 시차 조합,HAC(maxlags=20),65604,0.908675781002644,0.9086688201029979,-987863.8837891824,-987809.3354374903,0.29814041873321906,0.0,283009.92575545947,30.976249911779266,잔차 자기상관 심함 | 다중공선성 매우 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm', 'motor_temperature_c', 'suction_pressure_kpa', 'bearing_temperature_c', 'wire_to_water_efficiency_lag_5']","{'pump_rpm': 3.626590780709925e-05, 'motor_temperature_c': 0.000283999767061823, 'suction_pressure_kpa': 0.003071584498752305, 'bearing_temperature_c': 0.00012603616904866783, 'wire_to_water_efficiency_lag_5': 0.10952348124975887}","{'pump_rpm': 8.449234052672665e-286, 'motor_temperature_c': 8.407490314258087e-10, 'suction_pressure_kpa': 7.770212177545233e-132, 'bearing_temperature_c': 0.026950040584392397, 'wire_to_water_efficiency_lag_5': 7.043552567743788e-109}","{'pump_rpm': 30.976249911779266, 'motor_temperature_c': 1.263590974672747, 'suction_pressure_kpa': 30.6477369533487, 'bearing_temperature_c': 1.2577679615149848, 'wire_to_water_efficiency_lag_5': 1.112812545661614}",s5_current_plus_targetlag,5,wire_to_water_efficiency: 현재 설명변수 + 5분 시차 타깃,wire_to_water_efficiency__s5_base_matched_lag5,65604,-980527.9359872007,-980482.4790274573,0.2566682147177665,28.709333798828656,-7335.947801981703,-7326.856410032953,1.701859581266781,0.041472204015452485,5,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_current_plus_predlag_targetlag_lag5,펌프 작동 구간 1차 차분 + 5분 시차 조합,HAC(maxlags=20),65604,0.9248236796496112,0.924813364881749,-1000621.0922865698,-1000530.178367083,0.4131263842596205,0.0,247847.19060436482,92.93194041748592,잔차 자기상관 심함 | 다중공선성 매우 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm', 'motor_temperature_c', 'suction_pressure_kpa', 'bearing_temperature_c', 'pump_rpm_lag_5', 'motor_temperature_c_lag_5', 'suction_pressure_kpa_lag_5', 'bearing_temperature_c_lag_5', 'wire_to_water_efficiency_lag_5']","{'pump_rpm': 3.710263977984925e-05, 'motor_temperature_c': 0.00024223460841238834, 'suction_pressure_kpa': 0.0031235691633993493, 'bearing_temperature_c': 0.00010844351604402811, 'pump_rpm_lag_5': -1.2462017734338102e-05, 'motor_temperature_c_lag_5': 1.266269628510027e-05, 'suction_pressure_kpa_lag_5': -0.000900950631640973, 'bearing_temperature_c_lag_5': 2.331270255919258e-05, 'wire_to_water_efficiency_lag_5': 0.46440142448513716}","{'pump_rpm': 0.0, 'motor_temperature_c': 5.704261887951115e-07, 'suction_pressure_kpa': 2.4574367615429745e-144, 'bearing_temperature_c': 0.06463388734519596, 'pump_rpm_lag_5': 3.5656673970420977e-127, 'motor_temperature_c_lag_5': 0.6847055617657121, 'suction_pressure_kpa_lag_5': 2.6367639323878085e-56, 'bearing_temperature_c_lag_5': 0.5261531737794407, 'wire_to_water_efficiency_lag_5': 0.0}","{'pump_rpm': 32.81656670817759, 'motor_temperature_c': 1.3224574275162586, 'suction_pressure_kpa': 32.653749739299606, 'bearing_temperature_c': 1.310718760697038, 'pump_rpm_lag_5': 92.93194041748592, 'motor_temperature_c_lag_5': 1.3325393651508852, 'suction_pressure_kpa_lag_5': 57.205374071116516, 'bearing_temperature_c_lag_5': 1.3106438272900374, 'wire_to_water_efficiency_lag_5': 9.987360674203986}",s5_current_plus_predlag_targetlag,5,wire_to_water_efficiency: 현재 설명변수 + 5분 시차 설명변수 + 5분 시차 타깃,wire_to_water_efficiency__s5_base_matched_lag5,65604,-980527.9359872007,-980482.4790274573,0.2566682147177665,28.709333798828656,-20093.15629936906,-20047.69933962566,1.5868736157403796,0.15645816954185388,5,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_predlag_only_lag10,펌프 작동 구간 1차 차분 + 10분 시차 조합,HAC(maxlags=20),65599,0.11415454592932184,0.1141005260217649,-838943.064737894,-838897.6081592394,0.1780669822349011,0.0,9747675.51226681,28.582744444839605,잔차 자기상관 심함 | 다중공선성 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm_lag_10', 'motor_temperature_c_lag_10', 'suction_pressure_kpa_lag_10', 'bearing_temperature_c_lag_10']","{'pump_rpm_lag_10': -1.790585834130835e-05, 'motor_temperature_c_lag_10': 0.00042944549606714947, 'suction_pressure_kpa_lag_10': -0.0017983430322643461, 'bearing_temperature_c_lag_10': 0.0003514598287502954}","{'pump_rpm_lag_10': 4.195333047267029e-28, 'motor_temperature_c_lag_10': 9.70966384137251e-06, 'suction_pressure_kpa_lag_10': 9.849000095856324e-20, 'bearing_temperature_c_lag_10': 0.025473116287871047}","{'pump_rpm_lag_10': 28.582744444839605, 'motor_temperature_c_lag_10': 1.2543467473444914, 'suction_pressure_kpa_lag_10': 28.498259831498014, 'bearing_temperature_c_lag_10': 1.2521423943593377}",s5_predlag_only,10,wire_to_water_efficiency: 설명변수의 10분 시차 값만 사용,wire_to_water_efficiency__s5_base_matched_lag10,65599,-980458.6602423219,-980413.2036636673,0.256625282819887,28.70802173660742,141515.5955044279,141515.5955044279,1.821933017765099,-0.07855830058498592,10,비권장,DW 개선 또는 AIC 개선이 충분하지 않습니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_current_plus_predlag_lag10,펌프 작동 구간 1차 차분 + 10분 시차 조합,HAC(maxlags=20),65599,0.9150011036738013,0.9149907363743561,-992692.8384732231,-992611.0166316449,0.31894358724318417,0.0,142584.79428696926,38.75848377227267,잔차 자기상관 심함 | 다중공선성 매우 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm', 'motor_temperature_c', 'suction_pressure_kpa', 'bearing_temperature_c', 'pump_rpm_lag_10', 'motor_temperature_c_lag_10', 'suction_pressure_kpa_lag_10', 'bearing_temperature_c_lag_10']","{'pump_rpm': 4.005219201658124e-05, 'motor_temperature_c': 0.0004937345668080345, 'suction_pressure_kpa': 0.0034120327831287612, 'bearing_temperature_c': 0.000259457534481736, 'pump_rpm_lag_10': 1.0020456284131105e-05, 'motor_temperature_c_lag_10': 5.912831185049809e-05, 'suction_pressure_kpa_lag_10': 0.0011270850734786042, 'bearing_temperature_c_lag_10': -9.078145905412442e-05}","{'pump_rpm': 0.0, 'motor_temperature_c': 1.9778272301357323e-19, 'suction_pressure_kpa': 1.788995837442305e-149, 'bearing_temperature_c': 7.881800486781946e-05, 'pump_rpm_lag_10': 1.315114985616873e-81, 'motor_temperature_c_lag_10': 0.14502687174210727, 'suction_pressure_kpa_lag_10': 3.3821005542107265e-63, 'bearing_temperature_c_lag_10': 0.10742054108979146}","{'pump_rpm': 36.80737982961333, 'motor_temperature_c': 1.4284894746294312, 'suction_pressure_kpa': 38.75848377227267, 'bearing_temperature_c': 1.4901799967318046, 'pump_rpm_lag_10': 33.90207665874339, 'motor_temperature_c_lag_10': 1.4184925930597998, 'suction_pressure_kpa_lag_10': 34.2461215788708, 'bearing_temperature_c_lag_10': 1.497040565144942}",s5_current_plus_predlag,10,wire_to_water_efficiency: 현재 설명변수 + 10분 시차 설명변수,wire_to_water_efficiency__s5_base_matched_lag10,65599,-980458.6602423219,-980413.2036636673,0.256625282819887,28.70802173660742,-12234.178230901249,-12197.812967977603,1.6810564127568157,0.06231830442329733,10,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_current_plus_targetlag_lag10,펌프 작동 구간 1차 차분 + 10분 시차 조합,HAC(maxlags=20),65599,0.909465519765169,0.9094586185348369,-988560.0333553783,-988505.4854609928,0.32267139841626463,0.0,137051.40489736592,29.70501679236131,잔차 자기상관 심함 | 다중공선성 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm', 'motor_temperature_c', 'suction_pressure_kpa', 'bearing_temperature_c', 'wire_to_water_efficiency_lag_10']","{'pump_rpm': 3.813585820351106e-05, 'motor_temperature_c': 0.0004596515643363328, 'suction_pressure_kpa': 0.0031453747598628695, 'bearing_temperature_c': 0.0002995100164409795, 'wire_to_water_efficiency_lag_10': 0.1340660535318476}","{'pump_rpm': 0.0, 'motor_temperature_c': 7.538519743490489e-19, 'suction_pressure_kpa': 1.4194634213691892e-145, 'bearing_temperature_c': 1.2767722748334713e-06, 'wire_to_water_efficiency_lag_10': 1.147317082676441e-89}","{'pump_rpm': 28.828973111230535, 'motor_temperature_c': 1.258235987623028, 'suction_pressure_kpa': 29.70501679236131, 'bearing_temperature_c': 1.2529463454708027, 'wire_to_water_efficiency_lag_10': 1.5172029818544182}",s5_current_plus_targetlag,10,wire_to_water_efficiency: 현재 설명변수 + 10분 시차 타깃,wire_to_water_efficiency__s5_base_matched_lag10,65599,-980458.6602423219,-980413.2036636673,0.256625282819887,28.70802173660742,-8101.373113056412,-8092.281797325471,1.6773286015837354,0.06604611559637763,10,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
wire_to_water_efficiency,wire_to_water_efficiency__s5_current_plus_predlag_targetlag_lag10,펌프 작동 구간 1차 차분 + 10분 시차 조합,HAC(maxlags=20),65599,0.9150468125377764,0.9150351554201628,-992726.1243699694,-992635.2112126602,0.3153636899478381,0.0,149002.38868510045,91.3599370451138,잔차 자기상관 심함 | 다중공선성 매우 큼,운전점과 정의식 영향이 함께 남는 비율형 지표입니다.,"['pump_rpm', 'motor_temperature_c', 'suction_pressure_kpa', 'bearing_temperature_c', 'pump_rpm_lag_10', 'motor_temperature_c_lag_10', 'suction_pressure_kpa_lag_10', 'bearing_temperature_c_lag_10', 'wire_to_water_efficiency_lag_10']","{'pump_rpm': 4.002358263587406e-05, 'motor_temperature_c': 0.0004962862603802911, 'suction_pressure_kpa': 0.0034120339128667467, 'bearing_temperature_c': 0.0002621813141908826, 'pump_rpm_lag_10': 1.0822796011506998e-05, 'motor_temperature_c_lag_10': 6.87947013187886e-05, 'suction_pressure_kpa_lag_10': 0.0011972790219177654, 'bearing_temperature_c_lag_10': -8.432131947052455e-05, 'wire_to_water_efficiency_lag_10': -0.021669299898967584}","{'pump_rpm': 0.0, 'motor_temperature_c': 1.227096785099357e-19, 'suction_pressure_kpa': 3.3009217649111335e-150, 'bearing_temperature_c': 6.808687791265265e-05, 'pump_rpm_lag_10': 4.017300879886772e-68, 'motor_temperature_c_lag_10': 0.10163049328122598, 'suction_pressure_kpa_lag_10': 3.8297475616185557e-75, 'bearing_temperature_c_lag_10': 0.13856701476795047, 'wire_to_water_efficiency_lag_10': 0.18573766223461285}","{'pump_rpm': 36.880370425045236, 'motor_temperature_c': 1.4298097568278052, 'suction_pressure_kpa': 38.7584837806999, 'bearing_temperature_c': 1.4910200516083418, 'pump_rpm_lag_10': 91.3599370451138, 'motor_temperature_c_lag_10': 1.437442672996986, 'suction_pressure_kpa_lag_10': 58.69969040881204, 'bearing_temperature_c_lag_10': 1.501770108588991, 'wire_to_water_efficiency_lag_10': 10.322328053844492}",s5_current_plus_predlag_targetlag,10,wire_to_water_efficiency: 현재 설명변수 + 10분 시차 설명변수 + 10분 시차 타깃,wire_to_water_efficiency__s5_base_matched_lag10,65599,-980458.6602423219,-980413.2036636673,0.256625282819887,28.70802173660742,-12267.464127647458,-12222.007548992871,1.684636310052162,0.05873840712795109,10,조건 미달,개선은 있지만 채택 기준(DW와 AIC)을 동시에 만족하지 못합니다.
mix_ph,mix_ph__s5_base,펌프 작동 구간 1차 차분 (현재 시점 기준 모델),HAC(maxlags=20),65609,0.000251032287120867,0.00019007570107665295,-721391.1043249079,-721345.6469841046,0.917183622455894,0.0,1309818.5163864365,3.872192372195835,잔차 자기상관 심함,물리적 연결과 운전 정책 영향을 함께 확인해야 합니다.,"['dosing_acid_ml_min', 'mix_temp_c', 'acid_tank_level_pct', 'mix_flow_l_min']","{'dosing_acid_ml_min': 2.141185153574283e-05, 'mix_temp_c': -0.000550843660542375, 'acid_tank_level_pct': 0.00014873575561097965, 'mix_flow_l_min': -8.791320680687135e-07}","{'dosing_acid_ml_min': 0.8451844106391846, 'mix_temp_c': 0.2824592334595104, 'acid_tank_level_pct': 0.699437500331917, 'mix_flow_l_min': 0.9893913514566625}","{'dosing_acid_ml_min': 3.8679722059397874, 'mix_temp_c': 1.0027062243361908, 'acid_tank_level_pct': 1.0020119765633528, 'mix_flow_l_min': 3.872192372195835}",s5_base,0,mix_ph 기준 모델: 현재 시점 설명변수만 사용,mix_ph__s5_base,65609,-721391.1043249079,-721345.6469841046,0.917183622455894,3.872192372195835,0.0,0.0,1.082816377544106,0.0,0,기준 모델,S5에서 비교 기준이 되는 현재 시점 모델입니다.
mix_ph,mix_ph__s5_predlag_only_lag1,펌프 작동 구간 1차 차분 + 1분 시차 조합,HAC(maxlags=20),65608,0.0006039169744987971,0.0005429809756556381,-721403.2890055666,-721357.831740973,0.9167617789464992,0.0,1294914.9383753233,3.8713756143104248,잔차 자기상관 심함,물리적 연결과 운전 정책 영향을 함께 확인해야 합니다.,"['dosing_acid_ml_min_lag_1', 'mix_temp_c_lag_1', 'acid_tank_level_pct_lag_1', 'mix_flow_l_min_lag_1']","{'dosing_acid_ml_min_lag_1': 3.3100327493225746e-05, 'mix_temp_c_lag_1': -0.0006104121880117358, 'acid_tank_level_pct_lag_1': 0.0004182593809084067, 'mix_flow_l_min_lag_1': -1.2876403289855846e-05}","{'dosing_acid_ml_min_lag_1': 0.7563875755606764, 'mix_temp_c_lag_1': 0.06985747289202951, 'acid_tank_level_pct_lag_1': 0.025134414757659866, 'mix_flow_l_min_lag_1': 0.833113419928196}","{'dosing_acid_ml_min_lag_1': 3.867159602074689, 'mix_temp_c_lag_1': 1.0027110907297954, 'acid_tank_level_pct_lag_1': 1.0020122972517005, 'mix_flow_l_min_lag_1': 3.8713756143104248}",s5_predlag_only,1,mix_ph: 설명변수의 1분 시차 값만 사용,mix_ph__s5_base_matched_lag1,65608,-721380.1231858263,-721334.6659212328,0.9171805546342757,3.8701984361213464,-23.165819740272127,-23.165819740272127,1.0832382210535008,-0.0004187756877764848,1,비권장,DW 개선 또는 AIC 개선이 충분하지 않습니다.
mix_ph,mix_ph__s5_current_plus_predlag_lag1,펌프 작동 구간 1차 차분 + 1분 시차 조합,HAC(maxlags=20),65608,0.0007094499485640338,0.0005875833896162863,-721402.2173626731,-721320.3942864047,0.9166858245194576,0.0,1285608.88455163,22.370017496525378,잔차 자기상관 심함 | 다중공선성 큼,물리적 연결과 운전 정책 영향을 함께 확인해야 합니다.,"['dosing_acid_ml_min', 'mix_temp_c', 'acid_tank_level_pct', 'mix_flow_l_min', 'dosing_acid_ml_min_lag_1', 'mix_temp_c_lag_1', 'acid_tank_level_pct_lag_1', 'mix_flow_l_min_lag_1']","{'dosing_acid_ml_min': -5.181826807020553e-05, 'mix_temp_c': -8.697483363485147e-05, 'acid_tank_level_pct': -0.0002147125018260876, 'mix_flow_l_min': 8.62729143494464e-05, 'dosing_acid_ml_min_lag_1': 7.19959827992097e-05, 'mix_temp_c_lag_1': -0.0005575067899138579, 'acid_tank_level_pct_lag_1': 0.0005722871751452917, 'mix_flow_l_min_lag_1': -8.634449297673299e-05}","{'dosing_acid_ml_min': 0.9016797929311988, 'mix_temp_c': 0.9343077005567656, 'acid_tank_level_pct': 0.7092490009895569, 'mix_flow_l_min': 0.6590494302440888, 'dosing_acid_ml_min_lag_1': 0.8650688785094635, 'mix_temp_c_lag_1': 0.5046885030378374, 'acid_tank_level_pct_lag_1': 0.1490055798428921, 'mix_flow_l_min_lag_1': 0.6618956449876392}","{'dosing_acid_ml_min': 19.632222535562978, 'mix_temp_c': 2.815403769771918, 'acid_tank_level_pct': 1.6959174741166119, 'mix_flow_l_min': 22.370017496525378, 'dosing_acid_ml_min_lag_1': 19.314085037775804, 'mix_temp_c_lag_1': 2.818019363084466, 'acid_tank_level_pct_lag_1': 1.7102785654064905, 'mix_flow_l_min_lag_1': 22.048956907553627}",s5_current_plus_predlag,1,mix_ph: 현재 설명변수 + 1분 시차 설명변수,mix_ph__s5_base_matched_lag1,65608,-721380.1231858263,-721334.6659212328,0.9171805546342757,3.8701984361213464,-22.094176846789196,14.271634828066453,1.0833141754805424,-0.0004947301148181538,1,비권장,DW 개선 또는 AIC 개선이 충분하지 않습니다.
mix_ph,mix_ph__s5_current_plus_targetlag_lag1,펌프 작동 구간 1차 차분 + 1분 시차 조합,HAC(maxlags=20),65608,0.29352491818519355,0.29347107264071215,-744158.2929787064,-744103.7442611941,2.294185559631746,0.0,8367269.6490374245,3.870266100242132,특이 경고 없음,물리적 연결과 운전 정책 영향을 함께 확인해야 합니다.,"['dosing_acid_ml_min', 'mix_temp_c', 'acid_tank_level_pct', 'mix_flow_l_min', 'mix_ph_lag_1']","{'dosing_acid_ml_min': 3.371423919004918e-05, 'mix_temp_c': -0.0002433984726381469, 'acid_tank_level_pct': -3.587429556765437e-05, 'mix_flow_l_min': -1.6590919969770636e-05, 'mix_ph_lag_1': 0.5416703526567346}","{'dosing_acid_ml_min': 0.6175900391922463, 'mix_temp_c': 0.5515312728054674, 'acid_tank_level_pct': 0.9196748726228121, 'mix_flow_l_min': 0.7248542449326428, 'mix_ph_lag_1': 0.0}","{'dosing_acid_ml_min': 3.8659671098862622, 'mix_temp_c': 1.0029136760557282, 'acid_tank_level_pct': 1.0022525930072583, 'mix_flow_l_min': 3.870266100242132, 'mix_ph_lag_1': 1.0004682848498925}",s5_current_plus_targetlag,1,mix_ph: 현재 설명변수 + 1분 시차 타깃,mix_ph__s5_base_matched_lag1,65608,-721380.1231858263,-721334.6659212328,0.9171805546342757,3.8701984361213464,-22778.16979288007,-22769.078339961357,0.294185559631746,0.7886338857339783,1,강한 후보,"DW가 2에 충분히 가까워졌고, 같은 행 기준 AIC도 개선됐으며 VIF도 허용 범위입니다."
mix_ph,mix_ph__s5_current_plus_predlag_targetlag_lag1,펌프 작동 구간 1차 차분 + 1분 시차 조합,HAC(maxlags=20),65608,0.29401656251639197,0.2939197020795288,-744195.9662528498,-744105.0517236626,2.2939739806624164,0.0,8238030.760420032,22.3723333105748,다중공선성 큼,물리적 연결과 운전 정책 영향을 함께 확인해야 합니다.,"['dosing_acid_ml_min', 'mix_temp_c', 'acid_tank_level_pct', 'mix_flow_l_min', 'dosing_acid_ml_min_lag_1', 'mix_temp_c_lag_1', 'acid_tank_level_pct_lag_1', 'mix_flow_l_min_lag_1', 'mix_ph_lag_1']","{'dosing_acid_ml_min': 6.023806259069258e-05, 'mix_temp_c': 0.00010096228123700584, 'acid_tank_level_pct': -0.00042525548104099006, 'mix_flow_l_min': -6.45455187021597e-06, 'dosing_acid_ml_min_lag_1': -3.2269609392150665e-05, 'mix_temp_c_lag_1': -0.0004083920397386934, 'acid_tank_level_pct_lag_1': 0.0006168720169490146, 'mix_flow_l_min_lag_1': -2.7455708682838795e-06, 'mix_ph_lag_1': 0.5417330247672643}","{'dosing_acid_ml_min': 0.8744522829232151, 'mix_temp_c': 0.9447802275239595, 'acid_tank_level_pct': 0.5746741775497977, 'mix_flow_l_min': 0.9768754124608888, 'dosing_acid_ml_min_lag_1': 0.9351705264546963, 'mix_temp_c_lag_1': 0.7632183073326418, 'acid_tank_level_pct_lag_1': 0.35525739210881657, 'mix_flow_l_min_lag_1': 0.9901023867769664, 'mix_ph_lag_1': 0.0}","{'dosing_acid_ml_min': 19.63354638527766, 'mix_temp_c': 2.815483120312997, 'acid_tank_level_pct': 1.6962313615073095, 'mix_flow_l_min': 22.3723333105748, 'dosing_acid_ml_min_lag_1': 19.31523120220275, 'mix_temp_c_lag_1': 2.818069315640962, 'acid_tank_level_pct_lag_1': 1.7102926766051796, 'mix_flow_l_min_lag_1': 22.05083967839437, 'mix_ph_lag_1': 1.0005866667050032}",s5_current_plus_predlag_targetlag,1,mix_ph: 현재 설명변수 + 1분 시차 설명변수 + 1분 시차 타깃,mix_ph__s5_base_matched_lag1,65608,-721380.1231858263,-721334.6659212328,0.9171805546342757,3.8701984361213464,-22815.843067023437,-22770.385802429868,0.2939739806624164,0.7888454647033079,1,동학 후보(계수 해석 주의),DW와 AIC는 좋아졌지만 VIF가 커서 계수 해석은 여전히 불안정합니다.
